harpnum,t_rec,totusjh,totusjz,absnjzh,savncpp,usflux,area_acr,meangam,meangbt,meangbz,meangbh,meanjzh,meanjzd,latdtmin,latdtmax,londtmin,londtmax,harpnum,t_rec,totbsq,totfz,epsz,totfy,totfx,epsy,epsx
2414,2013.02.04_04:00:00_TAI,123.987,1387802000000.0,0.192,195794000000.0,1.808528e+21,44.899105,49.867,59.863,62.846,34.897,7.451e-05,-0.13633156,24.7293,33.915199,72.987701,88.646698,2414,2013.02.04_04:00:00_TAI,-nan,-nan,-nan,-nan,-nan,-nan,-nan
2414,2013.02.04_05:00:00_TAI,142.318,1639722000000.0,2.127,260636800000.0,1.863532e+21,40.624691,47.835,63.208,67.533,36.578,-0.00082518,-0.1976838,24.7293,33.915199,73.533501,89.192497,2414,2013.02.04_05:00:00_TAI,-nan,-nan,-nan,-nan,-nan,-nan,-nan
2414,2013.02.04_06:00:00_TAI,124.844,1528381000000.0,2.096,9060606000.0,1.91455e+21,38.567944,47.398,60.02,63.014,36.074,0.00077212,-0.00195724,24.7293,33.915199,74.0793,89.738197,2414,2013.02.04_06:00:00_TAI,-nan,-nan,-nan,-nan,-nan,-nan,-nan
2414,2013.02.04_07:00:00_TAI,128.731,1577716000000.0,1.068,147246300000.0,1.682017e+21,35.148464,46.218,66.294,75.807,35.049,0.00049417,0.13321301,24.7293,33.915199,74.625099,90.283997,2414,2013.02.04_07:00:00_TAI,-nan,-nan,-nan,-nan,-nan,-nan,-nan
2414,2013.02.04_08:00:00_TAI,108.814,1508432000000.0,53.072,1585331000000.0,1.431659e+21,33.097736,46.382,92.042,135.875,44.4,0.02824487,-0.46882269,24.7293,33.915199,75.170898,90.829803,2414,2013.02.04_08:00:00_TAI,-nan,-nan,-nan,-nan,-nan,-nan,-nan
2414,2013.02.04_09:00:00_TAI,85.867,967005800000.0,0.58,223562800000.0,9.51867e+20,32.483528,40.828,62.311,68.301,38.571,-0.00048833,0.36790529,24.7293,33.915199,75.716698,91.375603,2414,2013.02.04_09:00:00_TAI,-nan,-nan,-nan,-nan,-nan,-nan,-nan
2414,2013.02.04_10:00:00_TAI,23.824,382056600000.0,0.142,168641300000.0,4.245155e+20,28.976957,30.244,49.459,54.054,33.256,0.00022095,0.51437324,24.7293,33.915199,76.262398,91.921402,2414,2013.02.04_10:00:00_TAI,-nan,-nan,-nan,-nan,-nan,-nan,-nan
2414,2013.02.04_11:00:00_TAI,3.327,122885900000.0,0.545,239969300000.0,9.223186e+19,28.236219,27.47,74.662,113.828,25.481,0.00255989,2.20282531,24.7293,33.915199,76.808197,92.467201,2414,2013.02.04_11:00:00_TAI,-nan,-nan,-nan,-nan,-nan,-nan,-nan
2414,2013.02.04_12:00:00_TAI,1.559,50199250000.0,0.334,74406590000.0,7.088492e+19,29.58931,22.403,52.251,57.663,38.801,0.00238792,-1.03927124,24.7293,33.915199,77.353996,93.013,2414,2013.02.04_12:00:00_TAI,-nan,-nan,-nan,-nan,-nan,-nan,-nan
2414,2013.02.04_13:00:00_TAI,0.426,25611540000.0,0.049,10788410000.0,1.194937e+19,26.410761,23.875,90.228,171.999,27.215,-0.00112196,-0.36715168,24.7293,33.915199,77.899803,93.558701,2414,2013.02.04_13:00:00_TAI,-nan,-nan,-nan,-nan,-nan,-nan,-nan
2414,2013.02.04_14:00:00_TAI,0.0,0.0,0.0,0.0,0.0,23.325085,-nan,-nan,-nan,-nan,-nan,-nan,24.7293,33.915199,78.445602,94.1045,2414,2013.02.04_14:00:00_TAI,-nan,-nan,-nan,-nan,-nan,-nan,-nan
2420,2013.02.01_00:00:00_TAI,313.622,6680700000000.0,7.074,1498753000000.0,3.702328e+21,295.085571,47.888,115.038,116.712,64.239,-0.00115979,0.48126447,-15.7617,-7.4495,11.5785,28.3894,2420,2013.02.01_00:00:00_TAI,5363300000.0,-219.41,-0.0776,262.16,-704.11,-0.0464,0.1245
2420,2013.02.01_01:00:00_TAI,311.775,6870625000000.0,2.9,1702711000000.0,3.800885e+21,292.485779,47.069,115.078,115.528,62.263,-0.00044731,0.51422399,-15.7617,-7.4495,12.1421,28.952999,2420,2013.02.01_01:00:00_TAI,5176600000.0,-227.97,-0.0835,269.13,-702.47,-0.0493,0.1287
2420,2013.02.01_02:00:00_TAI,308.962,7043702000000.0,15.001,2046279000000.0,3.805662e+21,295.225677,47.815,109.264,110.396,60.354,-0.00222759,0.59495664,-15.7617,-7.4495,12.7058,29.516701,2420,2013.02.01_02:00:00_TAI,5161900000.0,-214.23,-0.0787,258.68,-698.59,-0.0475,0.1284
2420,2013.02.01_03:00:00_TAI,306.646,6801736000000.0,19.252,1680785000000.0,3.805653e+21,293.950134,46.826,110.634,111.198,61.615,-0.0029627,0.50628996,-15.7617,-7.4495,13.2694,30.080299,2420,2013.02.01_03:00:00_TAI,5161300000.0,-237.84,-0.0874,261.69,-714.27,-0.0481,0.1313
2420,2013.02.01_04:00:00_TAI,302.149,6418892000000.0,13.429,990742200000.0,3.782857e+21,286.894989,45.024,113.86,115.617,62.026,-0.00217622,0.31425586,-15.7617,-7.4495,13.8331,30.6439,2420,2013.02.01_04:00:00_TAI,5296800000.0,-213.09,-0.0763,290.32,-759.18,-0.052,0.1359
2420,2013.02.01_05:00:00_TAI,306.571,6365657000000.0,4.834,951942300000.0,3.782533e+21,288.821564,45.679,117.216,117.55,65.208,-0.00080041,0.30846411,-15.7617,-7.4495,14.3967,31.2076,2420,2013.02.01_05:00:00_TAI,5544100000.0,-115.89,-0.0396,289.41,-815.47,-0.0495,0.1395
2420,2013.02.01_06:00:00_TAI,301.42,6579997000000.0,1.946,556602800000.0,3.914472e+21,287.511536,45.641,115.099,113.244,64.217,-0.00029878,0.16724721,-15.7617,-7.4495,14.9603,31.7712,2420,2013.02.01_06:00:00_TAI,5512600000.0,-140.33,-0.0483,294.17,-879.92,-0.0506,0.1514
2420,2013.02.01_07:00:00_TAI,304.957,6941431000000.0,7.073,299371300000.0,4.136304e+21,290.475433,45.841,109.914,108.437,59.494,-0.00097135,0.0804508,-15.7617,-7.4495,15.524,32.334801,2420,2013.02.01_07:00:00_TAI,5411100000.0,-185.27,-0.0649,304.72,-907.11,-0.0534,0.159
2420,2013.02.01_08:00:00_TAI,333.937,7943328000000.0,7.097,427887700000.0,4.41372e+21,292.541626,44.887,109.382,108.902,56.808,-0.00086107,0.10159186,-15.7617,-7.4495,16.087601,32.898499,2420,2013.02.01_08:00:00_TAI,5291600000.0,-244.32,-0.0876,282.64,-912.31,-0.0507,0.1635
2420,2013.02.01_09:00:00_TAI,303.942,6546504000000.0,3.775,243431700000.0,3.967497e+21,291.688629,42.791,117.098,118.858,61.426,-0.0005912,0.02445053,-15.7617,-7.4495,16.651199,33.462101,2420,2013.02.01_09:00:00_TAI,5449900000.0,-219.27,-0.0763,321.79,-893.82,-0.056,0.1555
2420,2013.02.01_10:00:00_TAI,292.708,6073376000000.0,2.896,506486300000.0,3.849703e+21,282.7052,41.48,119.404,120.495,63.397,0.00049557,-0.16963591,-15.7617,-7.4495,17.214899,34.025799,2420,2013.02.01_10:00:00_TAI,5446400000.0,-188.04,-0.0655,323.42,-912.28,-0.0563,0.1589
2420,2013.02.01_11:00:00_TAI,289.365,6047973000000.0,5.498,824898700000.0,3.85414e+21,284.277039,41.643,124.714,125.284,66.689,-0.00093536,-0.27465546,-15.7617,-7.4495,17.7785,34.589401,2420,2013.02.01_11:00:00_TAI,5281000000.0,-278.96,-0.1002,283.18,-947.36,-0.0509,0.1701
2420,2013.02.01_12:00:00_TAI,280.182,5986739000000.0,1.599,339230200000.0,3.973401e+21,282.717255,40.731,122.229,120.398,63.571,-0.00025489,-0.10581294,-15.7617,-7.4495,18.3421,35.153,2420,2013.02.01_12:00:00_TAI,5106600000.0,-303.02,-0.1126,259.01,-977.27,-0.0481,0.1815
2420,2013.02.01_13:00:00_TAI,281.648,6025662000000.0,7.569,808217200000.0,3.985559e+21,282.304016,40.647,121.85,120.036,61.879,-0.00118746,-0.24821121,-15.7617,-7.4495,18.9058,35.716702,2420,2013.02.01_13:00:00_TAI,5018900000.0,-308.75,-0.1167,251.95,-976.12,-0.0476,0.1845
2420,2013.02.01_14:00:00_TAI,277.413,6055233000000.0,4.587,521127900000.0,3.991107e+21,286.37381,40.868,118.775,116.433,60.233,-0.0007073,-0.15732209,-15.7617,-7.4495,19.4694,36.2803,2420,2013.02.01_14:00:00_TAI,5005300000.0,-332.33,-0.1259,252.34,-997.05,-0.0478,0.1889
2420,2013.02.01_15:00:00_TAI,279.812,5950324000000.0,4.005,814524100000.0,4.009369e+21,287.830017,40.299,121.591,119.31,62.195,-0.00062837,-0.2502054,-15.7617,-7.4495,20.033001,36.843899,2420,2013.02.01_15:00:00_TAI,5108100000.0,-343.0,-0.1274,235.81,-1025.8,-0.0438,0.1905
2420,2013.02.01_16:00:00_TAI,296.421,6194636000000.0,3.583,566648200000.0,3.936013e+21,291.049347,40.13,124.386,122.367,64.475,-0.00059066,-0.18291973,-15.7617,-7.4495,20.596701,37.4076,2420,2013.02.01_16:00:00_TAI,5245300000.0,-306.15,-0.1107,240.17,-1047.2,-0.0434,0.1894
2420,2013.02.01_17:00:00_TAI,301.423,6288495000000.0,7.395,1568517000000.0,4.018293e+21,283.698059,39.469,123.724,123.175,61.71,-0.00120241,-0.49937809,-15.7617,-7.4495,21.160299,37.971199,2420,2013.02.01_17:00:00_TAI,5495000000.0,-248.25,-0.0857,295.18,-1056.9,-0.0509,0.1824
2420,2013.02.01_18:00:00_TAI,294.505,6115024000000.0,2.661,940020600000.0,4.103906e+21,279.952026,38.651,115.729,115.307,55.782,-0.00042018,-0.29060456,-15.7617,-7.4495,21.724001,38.534801,2420,2013.02.01_18:00:00_TAI,5557200000.0,-265.05,-0.0905,310.83,-1089.1,-0.053,0.1859
2420,2013.02.01_19:00:00_TAI,322.854,7493020000000.0,10.168,635073900000.0,4.821645e+21,274.356934,38.993,113.008,111.586,52.378,-0.0012144,0.13047028,-15.7617,-7.4495,22.2876,39.098499,2420,2013.02.01_19:00:00_TAI,5346900000.0,-407.23,-0.1445,258.29,-1149.8,-0.0458,0.204
2420,2013.02.01_20:00:00_TAI,318.438,6943749000000.0,16.248,694470000000.0,4.856342e+21,282.968536,36.933,115.258,113.739,52.73,-0.00201568,0.05639536,-15.7617,-7.4495,22.8512,39.662102,2420,2013.02.01_20:00:00_TAI,5352100000.0,-440.12,-0.156,257.79,-1188.1,-0.0457,0.2105
2420,2013.02.01_21:00:00_TAI,326.12,6943990000000.0,21.792,1645694000000.0,4.615251e+21,277.111115,37.516,123.692,121.689,58.773,-0.00300701,0.20812091,-15.7617,-7.4495,23.4149,40.2258,2420,2013.02.01_21:00:00_TAI,5652800000.0,-384.23,-0.1289,276.36,-1227.3,-0.0464,0.2059
2420,2013.02.01_22:00:00_TAI,325.219,6514674000000.0,13.822,705654500000.0,4.440665e+21,276.295471,36.663,123.358,121.867,59.087,-0.0020883,-0.2087422,-15.7617,-7.4495,23.9785,40.789398,2420,2013.02.01_22:00:00_TAI,5728700000.0,-330.68,-0.1095,279.8,-1200.1,-0.0463,0.1987
2420,2013.02.01_23:00:00_TAI,339.419,7088147000000.0,14.68,916910800000.0,4.612039e+21,267.245544,37.22,123.177,122.684,56.592,-0.00207087,-0.01605167,-15.7617,-7.4495,24.542101,41.353001,2420,2013.02.01_23:00:00_TAI,5532300000.0,-407.84,-0.1398,287.19,-1129.9,-0.0492,0.1937
2420,2013.02.02_00:00:00_TAI,319.927,7031566000000.0,21.312,1478218000000.0,4.840317e+21,264.710724,37.043,119.467,118.615,53.245,-0.00270279,0.36704421,-15.7617,-7.4495,25.105801,41.916698,2420,2013.02.02_00:00:00_TAI,5326700000.0,-449.76,-0.1602,270.22,-1135.5,-0.0481,0.2022
2420,2013.02.02_01:00:00_TAI,316.428,6870432000000.0,28.106,1663605000000.0,4.904974e+21,261.951538,36.645,117.383,116.276,51.728,-0.0035041,0.39461967,-15.7617,-7.4495,25.669399,42.480301,2420,2013.02.02_01:00:00_TAI,5309900000.0,-477.58,-0.1706,244.11,-1171.3,-0.0436,0.2092
2420,2013.02.02_02:00:00_TAI,314.887,6952512000000.0,29.607,1819545000000.0,4.908268e+21,259.98999,36.257,118.324,117.265,52.156,-0.00369584,0.21245423,-15.7617,-7.4495,26.233,43.0439,2420,2013.02.02_02:00:00_TAI,5289700000.0,-496.67,-0.1781,270.53,-1203.5,-0.0485,0.2158
2420,2013.02.02_03:00:00_TAI,323.753,7106087000000.0,32.125,1991554000000.0,4.901271e+21,259.386627,36.367,117.397,116.667,50.918,-0.00397388,0.1661883,-15.7617,-7.4495,26.7967,43.607601,2420,2013.02.02_03:00:00_TAI,5289200000.0,-489.94,-0.1757,285.79,-1201.4,-0.0512,0.2154
2420,2013.02.02_04:00:00_TAI,314.436,6787980000000.0,21.646,1338102000000.0,4.774872e+21,254.696838,35.634,119.369,118.738,52.935,-0.0028546,0.24000762,-15.7617,-7.4495,27.3603,44.1712,2420,2013.02.02_04:00:00_TAI,5301200000.0,-482.46,-0.1726,279.15,-1191.2,-0.0499,0.2131
2420,2013.02.02_05:00:00_TAI,301.209,6118583000000.0,14.686,673732800000.0,4.557257e+21,254.534409,33.87,123.259,122.733,54.979,-0.00221338,-0.11675377,-15.7617,-7.4495,27.923901,44.734798,2420,2013.02.02_05:00:00_TAI,5506900000.0,-420.71,-0.1449,294.2,-1222.2,-0.0507,0.2105
2420,2013.02.02_06:00:00_TAI,300.65,5964342000000.0,26.0,1444702000000.0,4.623807e+21,259.234497,33.114,125.825,124.328,56.145,-0.00391743,-0.05760973,-15.7617,-7.4495,28.4876,45.2985,2420,2013.02.02_06:00:00_TAI,5683000000.0,-441.2,-0.1473,259.83,-1307.2,-0.0434,0.2182
2420,2013.02.02_07:00:00_TAI,311.181,6422433000000.0,30.893,1646712000000.0,4.971939e+21,254.909088,33.253,123.694,121.886,53.924,-0.00410751,-0.0948631,-15.7617,-7.4495,29.051201,45.862099,2420,2013.02.02_07:00:00_TAI,5583000000.0,-520.38,-0.1768,229.89,-1339.0,-0.0391,0.2275
2420,2013.02.02_08:00:00_TAI,304.286,6653863000000.0,25.712,1805621000000.0,5.191024e+21,254.455826,33.181,116.726,115.289,50.086,-0.00308072,-0.03652101,-15.7617,-7.4495,29.614901,46.425701,2420,2013.02.02_08:00:00_TAI,5449600000.0,-565.24,-0.1967,224.74,-1336.4,-0.0391,0.2326
2420,2013.02.02_09:00:00_TAI,325.543,6838499000000.0,19.614,1415734000000.0,5.182223e+21,250.922653,32.898,116.634,116.056,49.434,-0.00241021,-0.1242464,-15.7617,-7.4495,30.178499,46.989399,2420,2013.02.02_09:00:00_TAI,5620000000.0,-547.49,-0.1848,285.33,-1377.2,-0.0482,0.2324
2420,2013.02.02_10:00:00_TAI,318.855,6281069000000.0,2.183,1861998000000.0,4.704803e+21,247.064575,32.133,121.128,121.174,52.877,-0.00031864,-0.53179055,-15.7617,-7.4495,30.7421,47.553001,2420,2013.02.02_10:00:00_TAI,5882500000.0,-428.96,-0.1383,316.45,-1390.3,-0.051,0.2242
2420,2013.02.02_11:00:00_TAI,297.709,5964392000000.0,9.777,1517070000000.0,4.548606e+21,239.079727,32.757,121.107,120.054,54.326,-0.00146274,-0.44407114,-15.7617,-7.4495,31.305799,48.116699,2420,2013.02.02_11:00:00_TAI,5691400000.0,-468.43,-0.1561,277.16,-1345.3,-0.0462,0.2242
2420,2013.02.02_12:00:00_TAI,288.108,6010386000000.0,14.049,943681500000.0,4.685354e+21,239.255676,32.282,118.565,116.712,52.192,-0.00198094,-0.26032743,-15.7617,-7.4495,31.8694,48.680302,2420,2013.02.02_12:00:00_TAI,5489300000.0,-517.47,-0.1788,238.65,-1334.7,-0.0412,0.2306
2420,2013.02.02_13:00:00_TAI,285.501,5857624000000.0,20.671,1233556000000.0,4.795648e+21,238.095291,31.663,118.351,116.901,50.939,-0.00283477,-0.16373008,-15.7617,-7.4495,32.432999,49.2439,2420,2013.02.02_13:00:00_TAI,5398500000.0,-577.35,-0.2029,214.33,-1340.3,-0.0377,0.2355
2420,2013.02.02_14:00:00_TAI,287.371,6091772000000.0,19.777,1307103000000.0,4.91468e+21,236.033066,31.774,119.562,117.904,51.687,-0.00264582,-0.11424381,-15.7617,-7.4495,32.9967,49.807598,2420,2013.02.02_14:00:00_TAI,5477300000.0,-615.57,-0.2132,221.72,-1334.2,-0.0384,0.231
2420,2013.02.02_15:00:00_TAI,291.257,6077885000000.0,20.387,1368577000000.0,4.931921e+21,232.932068,31.174,118.426,117.153,51.407,-0.00272699,-0.17104284,-15.7617,-7.4495,33.560299,50.371201,2420,2013.02.02_15:00:00_TAI,5525400000.0,-636.56,-0.2185,227.68,-1345.9,-0.0391,0.231
2420,2013.02.02_16:00:00_TAI,295.796,5996957000000.0,1.178,1731761000000.0,4.832651e+21,231.101227,30.894,119.881,118.752,51.316,-0.00016528,-0.47572824,-15.7617,-7.4495,34.123901,50.934799,2420,2013.02.02_16:00:00_TAI,5779400000.0,-575.04,-0.1887,264.98,-1391.8,-0.0435,0.2284
2420,2013.02.02_17:00:00_TAI,299.102,6054634000000.0,3.943,1908718000000.0,4.989955e+21,233.917297,30.354,115.915,116.166,47.644,0.00053644,-0.50840259,-15.7617,-7.4495,34.687599,51.498501,2420,2013.02.02_17:00:00_TAI,5994100000.0,-587.57,-0.1859,284.39,-1454.6,-0.045,0.2302
2420,2013.02.02_18:00:00_TAI,303.158,6377220000000.0,2.012,1017873000000.0,5.464727e+21,230.294403,30.102,111.195,111.248,44.69,0.00024056,-0.2383211,-15.7617,-7.4495,35.251202,52.062099,2420,2013.02.02_18:00:00_TAI,5946300000.0,-697.56,-0.2225,282.6,-1492.2,-0.0451,0.238
2420,2013.02.02_19:00:00_TAI,306.51,6620665000000.0,12.472,1235525000000.0,5.815316e+21,227.441681,30.287,110.453,109.929,42.942,-0.00134531,-0.1043372,-15.7617,-7.4495,35.814899,52.625702,2420,2013.02.02_19:00:00_TAI,5731100000.0,-780.84,-0.2584,234.1,-1463.8,-0.0387,0.2422
2420,2013.02.02_20:00:00_TAI,302.982,6393884000000.0,11.564,1140472000000.0,5.666633e+21,223.315964,29.665,112.198,111.124,44.326,-0.00131809,-0.00314257,-15.7617,-7.4495,36.378502,53.1894,2420,2013.02.02_20:00:00_TAI,5851100000.0,-770.47,-0.2498,226.07,-1471.2,-0.0366,0.2385
2420,2013.02.02_21:00:00_TAI,314.939,6448980000000.0,6.642,755157200000.0,5.428008e+21,214.212875,29.935,116.455,115.487,47.859,-0.00082542,-0.12516502,-15.7617,-7.4495,36.942101,53.752998,2420,2013.02.02_21:00:00_TAI,6137700000.0,-689.4,-0.2131,224.41,-1507.1,-0.0347,0.2329
2420,2013.02.02_22:00:00_TAI,308.715,6379655000000.0,12.372,574151900000.0,5.379003e+21,218.375443,29.68,114.074,113.99,46.199,0.00156904,-0.04732991,-15.7617,-7.4495,37.505798,54.316601,2420,2013.02.02_22:00:00_TAI,5979400000.0,-720.23,-0.2285,265.77,-1460.1,-0.0422,0.2316
2420,2013.02.02_23:00:00_TAI,309.379,6640688000000.0,7.824,48358650000.0,5.674253e+21,213.932907,29.316,109.425,109.572,42.413,0.00088019,-0.00095364,-15.7617,-7.4495,38.069401,54.880299,2420,2013.02.02_23:00:00_TAI,5677600000.0,-807.93,-0.2699,246.49,-1428.8,-0.0412,0.2387
2420,2013.02.03_00:00:00_TAI,283.066,6177852000000.0,5.144,353308900000.0,5.762583e+21,205.332809,28.767,106.536,106.2,40.379,0.0005513,0.07410934,-15.7617,-7.4495,38.632999,55.443901,2420,2013.02.03_00:00:00_TAI,5471400000.0,-832.42,-0.2886,205.64,-1379.3,-0.0356,0.2391
2420,2013.02.03_01:00:00_TAI,270.428,5887346000000.0,1.148,429460700000.0,5.633074e+21,201.729843,28.566,104.574,103.989,39.725,0.00012475,-0.0898898,-15.7617,-7.4495,39.196701,56.007599,2420,2013.02.03_01:00:00_TAI,5390900000.0,-815.31,-0.2869,195.23,-1370.1,-0.0343,0.241
2420,2013.02.03_02:00:00_TAI,257.718,5743357000000.0,1.879,470490500000.0,5.593585e+21,193.015717,28.63,101.064,100.898,38.435,-0.00020183,-0.09887352,-15.7617,-7.4495,39.7603,56.571201,2420,2013.02.03_02:00:00_TAI,5304700000.0,-796.42,-0.2848,211.46,-1354.1,-0.0378,0.2421
2420,2013.02.03_03:00:00_TAI,259.301,5684622000000.0,4.638,950227600000.0,5.569086e+21,191.91272,28.396,101.955,101.689,37.811,-0.00050675,-0.20310873,-15.7617,-7.4495,40.323898,57.1348,2420,2013.02.03_03:00:00_TAI,5338000000.0,-828.48,-0.2944,217.18,-1357.2,-0.0386,0.2411
2420,2013.02.03_04:00:00_TAI,274.067,6056655000000.0,2.259,456849900000.0,5.696652e+21,188.61615,28.442,101.98,101.813,38.386,-0.00024085,-0.09527496,-15.7617,-7.4495,40.8876,57.698502,2420,2013.02.03_04:00:00_TAI,5448100000.0,-865.07,-0.3012,233.59,-1390.3,-0.0407,0.242
2420,2013.02.03_05:00:00_TAI,273.259,5754419000000.0,0.395,721303500000.0,5.358531e+21,180.812469,27.482,111.004,111.147,42.379,4.906e-05,-0.17504224,-15.7617,-7.4495,41.451199,58.2621,2420,2013.02.03_05:00:00_TAI,5703900000.0,-872.36,-0.2901,269.75,-1440.1,-0.0449,0.2395
2420,2013.02.03_06:00:00_TAI,268.698,5583367000000.0,9.674,1598915000000.0,5.149298e+21,171.720123,27.242,113.67,113.252,43.945,0.00128181,-0.41430128,-15.7617,-7.4495,42.014801,58.825699,2420,2013.02.03_06:00:00_TAI,6028800000.0,-824.04,-0.2593,267.38,-1507.8,-0.0421,0.2372
2420,2013.02.03_07:00:00_TAI,252.317,5216968000000.0,8.036,1101876000000.0,5.233886e+21,164.797195,26.446,108.87,108.551,40.14,-0.00102168,-0.27398878,-15.7617,-7.4495,42.578499,59.3894,2420,2013.02.03_07:00:00_TAI,5948100000.0,-872.53,-0.2783,228.85,-1468.8,-0.0365,0.2342
2420,2013.02.03_08:00:00_TAI,247.048,5419532000000.0,5.62,481638400000.0,5.617876e+21,167.751709,26.748,101.104,101.153,36.846,-0.00063037,-0.06039631,-15.7617,-7.4495,43.142101,59.952999,2420,2013.02.03_08:00:00_TAI,5788100000.0,-951.57,-0.3118,192.29,-1433.8,-0.0315,0.2349
2420,2013.02.03_09:00:00_TAI,255.16,5656686000000.0,1.164,283933400000.0,5.754063e+21,167.484695,27.036,102.765,102.546,38.014,0.00012837,-0.06124178,-15.7617,-7.4495,43.705799,60.516602,2420,2013.02.03_09:00:00_TAI,5962300000.0,-1015.8,-0.3232,222.39,-1500.5,-0.0354,0.2387
2420,2013.02.03_10:00:00_TAI,273.701,5628987000000.0,12.866,1446503000000.0,5.474729e+21,158.904846,25.883,107.721,107.268,39.813,0.0015857,-0.34865716,-15.7617,-7.4495,44.269402,61.080299,2420,2013.02.03_10:00:00_TAI,6185200000.0,-998.8,-0.3063,272.53,-1526.3,-0.0418,0.234
2420,2013.02.03_11:00:00_TAI,258.173,5189504000000.0,10.409,1931848000000.0,5.152552e+21,155.977554,25.856,110.963,110.912,42.061,0.00140355,-0.50950539,-15.7617,-7.4495,44.833,61.643902,2420,2013.02.03_11:00:00_TAI,6176700000.0,-929.74,-0.2855,259.25,-1472.7,-0.0398,0.2261
2420,2013.02.03_12:00:00_TAI,243.908,4892171000000.0,2.748,1551841000000.0,5.074831e+21,152.463425,25.428,108.87,108.594,40.533,-0.0003729,-0.41187593,-15.7617,-7.4495,45.396702,62.2076,2420,2013.02.03_12:00:00_TAI,5909500000.0,-946.63,-0.3039,230.79,-1390.9,-0.037,0.2232
2420,2013.02.03_13:00:00_TAI,250.313,5131114000000.0,12.591,1281595000000.0,5.095774e+21,148.362274,25.543,107.988,108.33,40.522,0.00167879,-0.33424613,-15.7617,-7.4495,45.9603,62.771198,2420,2013.02.03_13:00:00_TAI,5847500000.0,-961.11,-0.3118,204.15,-1350.5,-0.0331,0.219
2420,2013.02.03_14:00:00_TAI,259.768,5428921000000.0,17.147,1160539000000.0,5.198886e+21,140.480743,25.448,107.884,109.291,40.224,0.00220736,-0.26677209,-15.7617,-7.4495,46.523899,63.334801,2420,2013.02.03_14:00:00_TAI,5817800000.0,-995.46,-0.3246,177.53,-1334.9,-0.0289,0.2176
2420,2013.02.03_15:00:00_TAI,249.561,5109180000000.0,7.148,778438400000.0,5.012992e+21,136.045059,25.494,109.103,108.93,41.233,0.0009688,-0.2064527,-15.7617,-7.4495,47.087601,63.898499,2420,2013.02.03_15:00:00_TAI,5905100000.0,-956.51,-0.3073,176.07,-1346.6,-0.0283,0.2163
2420,2013.02.03_16:00:00_TAI,255.385,5313414000000.0,17.617,933063200000.0,5.171283e+21,132.848999,25.776,107.607,108.88,40.184,0.0022711,-0.17055361,-15.7617,-7.4495,47.651199,64.462097,2420,2013.02.03_16:00:00_TAI,6234500000.0,-960.55,-0.2922,230.94,-1449.8,-0.0351,0.2206
2420,2013.02.03_17:00:00_TAI,247.405,5080754000000.0,4.885,989527700000.0,5.280534e+21,125.713425,25.138,104.734,104.589,38.453,0.00062492,-0.24774475,-15.7617,-7.4495,48.214802,65.025703,2420,2013.02.03_17:00:00_TAI,6323200000.0,-1038.8,-0.3116,266.14,-1509.8,-0.0399,0.2265
2420,2013.02.03_18:00:00_TAI,237.627,5309494000000.0,0.271,487889900000.0,5.648039e+21,119.757935,25.095,98.436,99.557,35.062,-3.072e-05,-0.10357606,-15.7617,-7.4495,48.7785,65.589401,2420,2013.02.03_18:00:00_TAI,6113600000.0,-1124.0,-0.3487,204.08,-1471.2,-0.0317,0.2282
2420,2013.02.03_19:00:00_TAI,228.849,5115871000000.0,1.33,179617000000.0,5.645389e+21,108.388321,24.858,95.73,96.098,33.085,0.00014514,-0.03836336,-15.7617,-7.4495,49.342098,66.153,2420,2013.02.03_19:00:00_TAI,5921000000.0,-1109.5,-0.3554,187.19,-1421.2,-0.03,0.2276
2420,2013.02.03_20:00:00_TAI,220.374,4893479000000.0,5.83,877254500000.0,5.330274e+21,103.0756,24.505,96.983,97.3,33.275,0.00068664,-0.20221753,-15.7617,-7.4495,49.905701,66.716599,2420,2013.02.03_20:00:00_TAI,6042200000.0,-1067.7,-0.3352,171.7,-1418.2,-0.027,0.2226
2420,2013.02.03_21:00:00_TAI,226.642,4942273000000.0,8.491,693222400000.0,5.047437e+21,96.797485,24.683,100.718,100.621,35.235,0.00109805,-0.17545252,-15.7617,-7.4495,50.469398,67.280296,2420,2013.02.03_21:00:00_TAI,6168400000.0,-1006.2,-0.3094,216.46,-1468.6,-0.0333,0.2258
2420,2013.02.03_22:00:00_TAI,234.594,5407029000000.0,14.87,985616800000.0,5.343556e+21,91.997429,25.07,92.545,92.412,32.698,0.00170434,-0.17701752,-15.7617,-7.4495,51.033001,67.843903,2420,2013.02.03_22:00:00_TAI,5763700000.0,-1068.3,-0.3516,218.14,-1390.7,-0.0359,0.2288
2420,2013.02.03_23:00:00_TAI,222.928,5318226000000.0,6.227,531967300000.0,5.540453e+21,89.325027,25.195,85.973,85.672,29.945,0.00064549,-0.10790788,-15.7617,-7.4495,51.596699,68.407501,2420,2013.02.03_23:00:00_TAI,5485900000.0,-1082.2,-0.3742,181.47,-1289.3,-0.0314,0.2229
2420,2013.02.04_00:00:00_TAI,197.72,4541842000000.0,6.233,627897200000.0,5.342936e+21,87.286392,24.699,82.554,82.389,27.998,0.00067289,-0.13261643,-15.7617,-7.4495,52.160301,68.971199,2420,2013.02.04_00:00:00_TAI,5371500000.0,-1057.0,-0.3733,144.13,-1246.8,-0.0254,0.2201
