Events,EName,Start,Stop,peak,GOES Class,Derived Position,flare_24h,longitude
1,gev_20131220_1135,2013-12-20 11:35:00,12:07:00,11:57:00,M1.6,S16E78(1934),0,0
24,gev_20131222_0805,2013-12-22 08:05:00,08:18:00,08:11:00,M1.9,S17W51(1928),0,0
25,gev_20131222_0833,2013-12-22 08:33:00,08:41:00,08:37:00,M1.1,S17W52(1928),0,0
29,gev_20131222_1424,2013-12-22 14:24:00,14:48:00,14:38:00,M1.6,S**E**(?),0,0
30,gev_20131222_1506,2013-12-22 15:06:00,15:19:00,15:12:00,M3.3,S26E13,0,0
32,gev_20131222_2123,2013-12-22 21:23:00,22:13:00,22:08:00,M1.6,S**E**(?),0,0
34,gev_20131222_2344,2013-12-22 23:44:00,00:05:00,00:03:00,M1.3,S19E79,0,0
42,gev_20131223_0859,2013-12-23 08:59:00,09:09:00,09:06:00,M1.6,S23E75,0,0
16,gev_20131219_2306,2013-12-19 23:06:00,23:26:00,23:19:00,M3.5,S16E89(1934),0,0
20,gev_20131220_1135,2013-12-20 11:35:00,12:07:00,11:57:00,M1.6,S16E78(1934),0,0
23,gev_20131219_2306,2013-12-19 23:06:00,23:26:00,23:19:00,M3.5,S16E89(1934),0,0
27,gev_20131220_1135,2013-12-20 11:35:00,12:07:00,11:57:00,M1.6,S16E78(1934),0,0
28,gev_20131219_2306,2013-12-19 23:06:00,23:26:00,23:19:00,M3.5,S16E89(1931),0,0
3,gev_20131207_0717,2013-12-07 07:17:00,07:49:00,07:29:00,M1.2,S16W48(1909),0,0
8,gev_20131207_0717,2013-12-07 07:17:00,07:49:00,07:29:00,M1.2,S16W48(1909),0,0
18,gev_20131207_0717,2013-12-07 07:17:00,07:49:00,07:29:00,M1.2,S16W48(1909),0,0
23,gev_20131207_0717,2013-12-07 07:17:00,07:49:00,07:29:00,M1.2,S16W48(1909),0,0
28,gev_20131207_0717,2013-12-07 07:17:00,07:49:00,07:29:00,M1.2,S16W48(1909),0,0
31,gev_20131207_0717,2013-12-07 07:17:00,07:49:00,07:29:00,M1.2,S16W48(),0,0
6,gev_20131123_1249,2013-11-23 12:49:00,13:05:00,12:57:00,M1.0,N12W64(1896),0,0
6,gev_20131123_0220,2013-11-23 02:20:00,02:49:00,02:32:00,M1.1,N13W58(1899),0,0
13,gev_20131123_1249,2013-11-23 12:49:00,13:05:00,12:57:00,M1.0,N12W64(1896),0,0
2,gev_20131121_1052,2013-11-21 10:52:00,11:11:00,11:11:00,M1.2,S14W89(1893),0,0
10,gev_20131123_0220,2013-11-23 02:20:00,02:49:00,02:32:00,M1.1,N13W58(1899),0,0
17,gev_20131123_1249,2013-11-23 12:49:00,13:05:00,12:57:00,M1.0,N12W64(1896),0,0
5,gev_20131121_1052,2013-11-21 10:52:00,11:11:00,11:11:00,M1.2,S14W89(1893),0,0
13,gev_20131123_0220,2013-11-23 02:20:00,02:49:00,02:32:00,M1.1,N13W58(1904),0,0
20,gev_20131123_1249,2013-11-23 12:49:00,13:05:00,12:57:00,M1.0,N12W64(1904),0,0
2,gev_20131119_1014,2013-11-19 10:14:00,10:34:00,10:26:00,X1.0,S13W69(1893),0,0
15,gev_20131121_1052,2013-11-21 10:52:00,11:11:00,11:11:00,M1.2,S14W89(1893),0,0
23,gev_20131123_0220,2013-11-23 02:20:00,02:49:00,02:32:00,M1.1,N13W58(1904),0,0
30,gev_20131123_1249,2013-11-23 12:49:00,13:05:00,12:57:00,M1.0,N12W64(1904),0,0
10,gev_20131119_1014,2013-11-19 10:14:00,10:34:00,10:26:00,X1.0,S13W69(1893),0,0
23,gev_20131121_1052,2013-11-21 10:52:00,11:11:00,11:11:00,M1.2,S14W89(1890),0,0
31,gev_20131123_0220,2013-11-23 02:20:00,02:49:00,02:32:00,M1.1,N13W58(1904),0,0
38,gev_20131123_1249,2013-11-23 12:49:00,13:05:00,12:57:00,M1.0,N12W64(1904),0,0
19,gev_20131119_1014,2013-11-19 10:14:00,10:34:00,10:26:00,X1.0,S13W69(1893),0,0
32,gev_20131121_1052,2013-11-21 10:52:00,11:11:00,11:11:00,M1.2,S14W89(1890),0,0
40,gev_20131123_0220,2013-11-23 02:20:00,02:49:00,02:32:00,M1.1,N13W58(1899),0,0
4,gev_20131117_0506,2013-11-17 05:06:00,05:13:00,05:10:00,M1.0,S19W41(1900),0,0
30,gev_20131119_1014,2013-11-19 10:14:00,10:34:00,10:26:00,X1.0,S13W69(1893),0,0
43,gev_20131121_1052,2013-11-21 10:52:00,11:11:00,11:11:00,M1.2,S14W89(1893),0,0
7,gev_20131117_0506,2013-11-17 05:06:00,05:13:00,05:10:00,M1.0,S19W41(1900),0,0
33,gev_20131119_1014,2013-11-19 10:14:00,10:34:00,10:26:00,X1.0,S13W69(1893),0,0
9,gev_20131117_0506,2013-11-17 05:06:00,05:13:00,05:10:00,M1.0,S19W41(1900),0,0
35,gev_20131119_1014,2013-11-19 10:14:00,10:34:00,10:26:00,X1.0,S13W69(1893),0,0
5,gev_20131116_0447,2013-11-16 04:47:00,04:57:00,04:53:00,M1.2,S18W29(1900),0,0
9,gev_20131116_0745,2013-11-16 07:45:00,07:53:00,07:49:00,M1.6,S20W30(1900),0,0
19,gev_20131117_0506,2013-11-17 05:06:00,05:13:00,05:10:00,M1.0,S19W41(1900),0,0
45,gev_20131119_1014,2013-11-19 10:14:00,10:34:00,10:26:00,X1.0,S13W69(1893),0,0
6,gev_20131115_0220,2013-11-15 02:20:00,02:33:00,02:29:00,M1.0,N07E53(1899),0,0
17,gev_20131116_0447,2013-11-16 04:47:00,04:57:00,04:53:00,M1.2,S18W29(1900),0,0
21,gev_20131116_0745,2013-11-16 07:45:00,07:53:00,07:49:00,M1.6,S20W30(1900),0,0
31,gev_20131117_0506,2013-11-17 05:06:00,05:13:00,05:10:00,M1.0,S19W41(1900),0,0
19,gev_20131115_0220,2013-11-15 02:20:00,02:33:00,02:29:00,M1.0,N07E53(1899),0,0
30,gev_20131116_0447,2013-11-16 04:47:00,04:57:00,04:53:00,M1.2,S18W29(1900),0,0
34,gev_20131116_0745,2013-11-16 07:45:00,07:53:00,07:49:00,M1.6,S20W30(1900),0,0
44,gev_20131117_0506,2013-11-17 05:06:00,05:13:00,05:10:00,M1.0,S19W41(1900),0,0
8,gev_20131113_1457,2013-11-13 14:57:00,15:20:00,15:20:00,M1.4,S20E46(1897),0,0
30,gev_20131115_0220,2013-11-15 02:20:00,02:33:00,02:29:00,M1.0,N07E53(1899),0,0
41,gev_20131116_0447,2013-11-16 04:47:00,04:57:00,04:53:00,M1.2,S18W29(1900),0,0
45,gev_20131116_0745,2013-11-16 07:45:00,07:53:00,07:49:00,M1.6,S20W30(1900),0,0
20,gev_20131113_1457,2013-11-13 14:57:00,15:20:00,15:20:00,M1.4,S20E46(1897),0,0
42,gev_20131115_0220,2013-11-15 02:20:00,02:33:00,02:29:00,M1.0,N07E53(1899),0,0
8,gev_20131111_1101,2013-11-11 11:01:00,11:30:00,11:18:00,M2.4,S17E74(1897),0,0
33,gev_20131113_1457,2013-11-13 14:57:00,15:20:00,15:20:00,M1.4,S20E46(1897),0,0
15,gev_20131110_0508,2013-11-10 05:08:00,05:18:00,05:14:00,X1.1,S13W13(1890),0,0
25,gev_20131111_1101,2013-11-11 11:01:00,11:30:00,11:18:00,M2.4,S17E74(1897),0,0
7,gev_20131108_0420,2013-11-08 04:20:00,04:29:00,04:26:00,X1.1,S13E13(1890),0,0
9,gev_20131108_0922,2013-11-08 09:22:00,09:31:00,09:28:00,M2.3,S17W29(1891),0,0
28,gev_20131110_0508,2013-11-10 05:08:00,05:18:00,05:14:00,X1.1,S13W13(1890),0,0
38,gev_20131111_1101,2013-11-11 11:01:00,11:30:00,11:18:00,M2.4,S17E74(1897),0,0
1,gev_20131106_2344,2013-11-06 23:44:00,00:14:00,00:02:00,M1.8,S11W88(1882),0,0
4,gev_20131107_0334,2013-11-07 03:34:00,03:43:00,03:40:00,M2.3,S13E28(1890),0,0
8,gev_20131107_1415,2013-11-07 14:15:00,14:31:00,14:25:00,M2.4,S13E22(1890),0,0
16,gev_20131108_0420,2013-11-08 04:20:00,04:29:00,04:26:00,X1.1,S13E13(1890),0,0
18,gev_20131108_0922,2013-11-08 09:22:00,09:31:00,09:28:00,M2.3,S17W29(1891),0,0
37,gev_20131110_0508,2013-11-10 05:08:00,05:18:00,05:14:00,X1.1,S13W13(1890),0,0
6,gev_20131105_1808,2013-11-05 18:08:00,18:17:00,18:13:00,M1.0,S12E47(1890),0,0
9,gev_20131105_2207,2013-11-05 22:07:00,22:15:00,22:12:00,X3.3,S12E44(1890),0,0
18,gev_20131106_1339,2013-11-06 13:39:00,13:53:00,13:46:00,M3.8,S12E35(1890),0,0
23,gev_20131106_2335,2013-11-06 23:35:00,00:50:00,00:02:00,M1.9,S11W88(1888),0,0
24,gev_20131106_2344,2013-11-06 23:44:00,00:14:00,00:02:00,M1.8,S11W88(1888),0,0
27,gev_20131107_0334,2013-11-07 03:34:00,03:43:00,03:40:00,M2.3,S13E28(1890),0,0
31,gev_20131107_1415,2013-11-07 14:15:00,14:31:00,14:25:00,M2.4,S13E22(1890),0,0
39,gev_20131108_0420,2013-11-08 04:20:00,04:29:00,04:26:00,X1.1,S13E13(1890),0,0
41,gev_20131108_0922,2013-11-08 09:22:00,09:31:00,09:28:00,M2.3,S17W29(1891),0,0
3,gev_20131105_0812,2013-11-05 08:12:00,08:21:00,08:18:00,M2.5,S16E51(1890),0,0
10,gev_20131105_1808,2013-11-05 18:08:00,18:17:00,18:13:00,M1.0,S12E47(1890),0,0
13,gev_20131105_2207,2013-11-05 22:07:00,22:15:00,22:12:00,X3.3,S12E44(1890),0,0
22,gev_20131106_1339,2013-11-06 13:39:00,13:53:00,13:46:00,M3.8,S12E35(1890),0,0
27,gev_20131106_2335,2013-11-06 23:35:00,00:50:00,00:02:00,M1.9,S11W88(1882),0,0
28,gev_20131106_2344,2013-11-06 23:44:00,00:14:00,00:02:00,M1.8,S11W88(1882),0,0
31,gev_20131107_0334,2013-11-07 03:34:00,03:43:00,03:40:00,M2.3,S13E28(?),0,0
35,gev_20131107_1415,2013-11-07 14:15:00,14:31:00,14:25:00,M2.4,S13E22(?),0,0
43,gev_20131108_0420,2013-11-08 04:20:00,04:29:00,04:26:00,X1.1,S13E13(?),0,0
45,gev_20131108_0922,2013-11-08 09:22:00,09:31:00,09:28:00,M2.3,S17W29(1891),0,0
2,gev_20131102_2213,2013-11-02 22:13:00,22:25:00,22:21:00,M1.6,S12W12(1884),0,0
5,gev_20131103_0516,2013-11-03 05:16:00,05:26:00,05:22:00,M4.9,S12W17(1884),0,0
18,gev_20131105_0812,2013-11-05 08:12:00,08:21:00,08:18:00,M2.5,S16E51(1890),0,0
25,gev_20131105_1808,2013-11-05 18:08:00,18:17:00,18:13:00,M1.0,S12E47(1890),0,0
28,gev_20131105_2207,2013-11-05 22:07:00,22:15:00,22:12:00,X3.3,S12E44(1890),0,0
37,gev_20131106_1339,2013-11-06 13:39:00,13:53:00,13:46:00,M3.8,S12E35(1890),0,0
41,gev_20131106_2335,2013-11-06 23:35:00,00:50:00,00:02:00,M1.9,S11W88(),0,0
44,gev_20131107_0334,2013-11-07 03:34:00,03:43:00,03:40:00,M2.3,S13E28(?),0,0
3,gev_20131101_1946,2013-11-01 19:46:00,19:58:00,19:53:00,M6.3,S12E01(1884),0,0
12,gev_20131102_2213,2013-11-02 22:13:00,22:25:00,22:21:00,M1.6,S12W12(1884),0,0
15,gev_20131103_0516,2013-11-03 05:16:00,05:26:00,05:22:00,M4.9,S12W17(1884),0,0
28,gev_20131105_0812,2013-11-05 08:12:00,08:21:00,08:18:00,M2.5,S16E51(1890),0,0
35,gev_20131105_1808,2013-11-05 18:08:00,18:17:00,18:13:00,M1.0,S12E47(1890),0,0
38,gev_20131105_2207,2013-11-05 22:07:00,22:15:00,22:12:00,X3.3,S12E44(1890),0,0
4,gev_20131031_1336,2013-10-31 13:36:00,14:02:00,13:50:00,M1.9,S10W88(1879),0,0
12,gev_20131101_1946,2013-11-01 19:46:00,19:58:00,19:53:00,M6.3,S12E01(1884),0,0
21,gev_20131102_2213,2013-11-02 22:13:00,22:25:00,22:21:00,M1.6,S12W12(1884),0,0
24,gev_20131103_0516,2013-11-03 05:16:00,05:26:00,05:22:00,M4.9,S12W17(1884),0,0
33,gev_20131105_0812,2013-11-05 08:12:00,08:21:00,08:18:00,M2.5,S16E51,0,0
2,gev_20131028_0141,2013-10-28 01:41:00,02:12:00,02:03:00,X1.0,N05W72(1875),0,0
3,gev_20131028_0432,2013-10-28 04:32:00,04:46:00,04:41:00,M5.1,N08W72(1875),0,0
5,gev_20131028_1132,2013-10-28 11:32:00,12:39:00,11:53:00,M1.4,S14W46(1877),0,0
6,gev_20131028_1400,2013-10-28 14:00:00,14:12:00,14:05:00,M2.8,N08W78(1875),0,0
7,gev_20131028_1446,2013-10-28 14:46:00,15:04:00,15:01:00,M2.7,S08E27(1882),0,0
8,gev_20131028_1507,2013-10-28 15:07:00,15:21:00,15:15:00,M4.4,S06E28(1882),0,0
9,gev_20131028_2048,2013-10-28 20:48:00,21:02:00,20:57:00,M1.5,N07W83(1875),0,0
20,gev_20131029_2142,2013-10-29 21:42:00,22:01:00,21:54:00,X2.3,N05W89(1875),0,0
24,gev_20131031_1336,2013-10-31 13:36:00,14:02:00,13:50:00,M1.9,S10W88(1879),0,0
32,gev_20131101_1946,2013-11-01 19:46:00,19:58:00,19:53:00,M6.3,S12E01(1884),0,0
41,gev_20131102_2213,2013-11-02 22:13:00,22:25:00,22:21:00,M1.6,S12W12(1884),0,0
44,gev_20131103_0516,2013-11-03 05:16:00,05:26:00,05:22:00,M4.9,S12W17(1884),0,0
5,gev_20131028_1132,2013-10-28 11:32:00,12:39:00,11:52:00,M1.4,S14W46(1877),0,0
5,gev_20131027_1236,2013-10-27 12:36:00,12:52:00,12:48:00,M3.5,S11E73(1884),0,0
10,gev_20131028_0141,2013-10-28 01:41:00,02:12:00,02:03:00,X1.0,N05W72(1875),0,0
11,gev_20131028_0432,2013-10-28 04:32:00,04:46:00,04:41:00,M5.1,N08W72(1875),0,0
13,gev_20131028_1132,2013-10-28 11:32:00,12:39:00,11:53:00,M1.4,S14W46(1877),0,0
14,gev_20131028_1400,2013-10-28 14:00:00,14:12:00,14:05:00,M2.8,N08W78(1875),0,0
15,gev_20131028_1446,2013-10-28 14:46:00,15:04:00,15:01:00,M2.7,S08E27(1882),0,0
16,gev_20131028_1507,2013-10-28 15:07:00,15:21:00,15:15:00,M4.4,S06E28(1882),0,0
17,gev_20131028_2048,2013-10-28 20:48:00,21:02:00,20:57:00,M1.5,N07W83(1875),0,0
28,gev_20131029_2142,2013-10-29 21:42:00,22:01:00,21:54:00,X2.3,N05W89(1875),0,0
32,gev_20131031_1336,2013-10-31 13:36:00,14:02:00,13:50:00,M1.9,S10W88(1879),0,0
40,gev_20131101_1946,2013-11-01 19:46:00,19:58:00,19:53:00,M6.3,S12E01(1884),0,0
5,gev_20131026_1922,2013-10-26 19:22:00,19:31:00,19:27:00,M3.1,S12E87(1884),0,0
6,gev_20131026_1924,2013-10-26 19:24:00,19:30:00,19:27:00,M3.1,S12E87(1884),0,0
7,gev_20131026_1949,2013-10-26 19:49:00,19:58:00,19:53:00,M1.0,S08E51(1882),0,0
13,gev_20131027_1236,2013-10-27 12:36:00,12:52:00,12:48:00,M3.5,S11E73(1884),0,0
18,gev_20131028_0141,2013-10-28 01:41:00,02:12:00,02:03:00,X1.0,N05W72(1875),0,0
19,gev_20131028_0432,2013-10-28 04:32:00,04:46:00,04:41:00,M5.1,N08W72(1875),0,0
21,gev_20131028_1132,2013-10-28 11:32:00,12:39:00,11:53:00,M1.4,S14W46(1877),0,0
22,gev_20131028_1400,2013-10-28 14:00:00,14:12:00,14:05:00,M2.8,N08W78(1875),0,0
23,gev_20131028_1446,2013-10-28 14:46:00,15:04:00,15:01:00,M2.7,S08E27(1882),0,0
24,gev_20131028_1507,2013-10-28 15:07:00,15:21:00,15:15:00,M4.4,S06E28(1882),0,0
25,gev_20131028_2048,2013-10-28 20:48:00,21:02:00,20:57:00,M1.5,N07W83(1875),0,0
36,gev_20131029_2142,2013-10-29 21:42:00,22:01:00,21:54:00,X2.3,N05W89(1875),0,0
40,gev_20131031_1336,2013-10-31 13:36:00,14:02:00,13:50:00,M1.9,S10W88(1879),0,0
2,gev_20131026_0917,2013-10-26 09:17:00,09:48:00,09:37:00,M1.5,S10E58(1882),0,0
3,gev_20131026_1048,2013-10-26 10:48:00,11:34:00,11:17:00,M1.8,S06E59(1882),0,0
11,gev_20131026_1922,2013-10-26 19:22:00,19:31:00,19:27:00,M3.1,S12E87(1884),0,0
12,gev_20131026_1924,2013-10-26 19:24:00,19:30:00,19:27:00,M3.1,S12E87(1884),0,0
13,gev_20131026_1949,2013-10-26 19:49:00,19:58:00,19:53:00,M1.0,S08E51(1882),0,0
19,gev_20131027_1236,2013-10-27 12:36:00,12:52:00,12:48:00,M3.5,S11E73(1884),0,0
24,gev_20131028_0141,2013-10-28 01:41:00,02:12:00,02:03:00,X1.0,N05W72(1875),0,0
25,gev_20131028_0432,2013-10-28 04:32:00,04:46:00,04:41:00,M5.1,N08W72(1875),0,0
27,gev_20131028_1132,2013-10-28 11:32:00,12:39:00,11:52:00,M1.4,S14W46(1877),0,0
28,gev_20131028_1400,2013-10-28 14:00:00,14:12:00,14:05:00,M2.8,N08W78(1875),0,0
29,gev_20131028_1446,2013-10-28 14:46:00,15:04:00,15:01:00,M2.7,S08E27(1882),0,0
30,gev_20131028_1507,2013-10-28 15:07:00,15:21:00,15:15:00,M4.4,S06E28(1882),0,0
31,gev_20131028_2048,2013-10-28 20:48:00,21:02:00,20:57:00,M1.5,N07W83(1875),0,0
42,gev_20131029_2142,2013-10-29 21:42:00,22:01:00,21:54:00,X2.3,N05W89(1875),0,0
1,gev_20131026_0559,2013-10-26 05:59:00,06:20:00,06:06:00,M2.3,S08E59(1882),0,0
4,gev_20131026_0917,2013-10-26 09:17:00,09:48:00,09:37:00,M1.5,S10E58(1882),0,0
5,gev_20131026_1048,2013-10-26 10:48:00,11:34:00,11:17:00,M1.8,S06E59(1882),0,0
13,gev_20131026_1922,2013-10-26 19:22:00,19:31:00,19:27:00,M3.1,S12E87(1884),0,0
14,gev_20131026_1924,2013-10-26 19:24:00,19:30:00,19:27:00,M3.1,S12E87(1884),0,0
15,gev_20131026_1949,2013-10-26 19:49:00,19:58:00,19:53:00,M1.0,S08E51(1882),0,0
21,gev_20131027_1236,2013-10-27 12:36:00,12:52:00,12:48:00,M3.5,S11E73(1884),0,0
26,gev_20131028_0141,2013-10-28 01:41:00,02:12:00,02:03:00,X1.0,N05W72(1875),0,0
27,gev_20131028_0432,2013-10-28 04:32:00,04:46:00,04:41:00,M5.1,N08W72(1875),0,0
29,gev_20131028_1132,2013-10-28 11:32:00,12:39:00,11:53:00,M1.4,S14W46(1877),0,0
30,gev_20131028_1400,2013-10-28 14:00:00,14:12:00,14:05:00,M2.8,N08W78(1875),0,0
31,gev_20131028_1446,2013-10-28 14:46:00,15:04:00,15:01:00,M2.7,S08E27(1882),0,0
32,gev_20131028_1507,2013-10-28 15:07:00,15:21:00,15:15:00,M4.4,S06E28(1882),0,0
33,gev_20131028_2048,2013-10-28 20:48:00,21:02:00,20:57:00,M1.5,N07W83(1875),0,0
44,gev_20131029_2142,2013-10-29 21:42:00,22:01:00,21:54:00,X2.3,N05W89(1875),0,0
7,gev_20131026_0559,2013-10-26 05:59:00,06:20:00,06:06:00,M2.3,S08E59(1882),0,0
10,gev_20131026_0917,2013-10-26 09:17:00,09:48:00,09:37:00,M1.5,S10E58(1882),0,0
11,gev_20131026_1048,2013-10-26 10:48:00,11:34:00,11:17:00,M1.8,S06E59(1882),0,0
19,gev_20131026_1922,2013-10-26 19:22:00,19:31:00,19:27:00,M3.1,S12E87(1884),0,0
20,gev_20131026_1924,2013-10-26 19:24:00,19:30:00,19:27:00,M3.1,S12E87(1884),0,0
21,gev_20131026_1949,2013-10-26 19:49:00,19:58:00,19:53:00,M1.0,S08E51(1882),0,0
27,gev_20131027_1236,2013-10-27 12:36:00,12:52:00,12:48:00,M3.5,S11E73(1884),0,0
32,gev_20131028_0141,2013-10-28 01:41:00,02:12:00,02:03:00,X1.0,N05W72(1875),0,0
33,gev_20131028_0432,2013-10-28 04:32:00,04:46:00,04:41:00,M5.1,N08W72(1875),0,0
35,gev_20131028_1132,2013-10-28 11:32:00,12:39:00,11:52:00,M1.4,S14W46(1877),0,0
36,gev_20131028_1400,2013-10-28 14:00:00,14:12:00,14:05:00,M2.8,N08W78(1875),0,0
37,gev_20131028_1446,2013-10-28 14:46:00,15:04:00,15:01:00,M2.7,S08E27(1882),0,0
38,gev_20131028_1507,2013-10-28 15:07:00,15:21:00,15:15:00,M4.4,S06E28(1882),0,0
39,gev_20131028_2048,2013-10-28 20:48:00,21:02:00,20:57:00,M1.5,N07W83(1875),0,0
1,gev_20131025_0753,2013-10-25 07:53:00,08:01:00,08:01:00,X1.7,S08E73(1882),0,0
2,gev_20131025_0943,2013-10-25 09:43:00,10:25:00,10:12:00,M1.0,S08E74(1882),0,0
6,gev_20131025_1451,2013-10-25 14:51:00,15:12:00,15:03:00,X2.1,S06E69(1882),0,0
7,gev_20131025_1702,2013-10-25 17:02:00,17:16:00,17:08:00,M1.3,S08E67(1882),0,0
8,gev_20131025_1905,2013-10-25 19:05:00,19:24:00,19:21:00,M2.3,S08E67(1882),0,0
9,gev_20131025_2054,2013-10-25 20:54:00,20:58:00,20:58:00,M1.9,S08E64(1882),0,0
18,gev_20131026_0559,2013-10-26 05:59:00,06:20:00,06:06:00,M2.3,S08E59(1882),0,0
21,gev_20131026_0917,2013-10-26 09:17:00,09:48:00,09:37:00,M1.5,S10E58(1882),0,0
22,gev_20131026_1048,2013-10-26 10:48:00,11:34:00,11:17:00,M1.8,S06E59(1882),0,0
30,gev_20131026_1922,2013-10-26 19:22:00,19:31:00,19:27:00,M3.1,S12E87(1884),0,0
31,gev_20131026_1924,2013-10-26 19:24:00,19:30:00,19:27:00,M3.1,S12E87(1884),0,0
32,gev_20131026_1949,2013-10-26 19:49:00,19:58:00,19:53:00,M1.0,S08E51(1882),0,0
38,gev_20131027_1236,2013-10-27 12:36:00,12:52:00,12:48:00,M3.5,S11E73(1884),0,0
43,gev_20131028_0141,2013-10-28 01:41:00,02:12:00,02:03:00,X1.0,N05W72(1875),0,0
44,gev_20131028_0432,2013-10-28 04:32:00,04:46:00,04:41:00,M5.1,N08W72(1875),0,0
6,gev_20131025_0248,2013-10-25 02:48:00,03:12:00,03:02:00,M2.9,S07E76(1884),0,0
9,gev_20131025_0753,2013-10-25 07:53:00,08:01:00,08:01:00,X1.7,S08E73(1884),0,0
10,gev_20131025_0943,2013-10-25 09:43:00,10:25:00,10:12:00,M1.0,S08E74(1884),0,0
14,gev_20131025_1451,2013-10-25 14:51:00,15:12:00,15:03:00,X2.1,S06E69(1882),0,0
15,gev_20131025_1702,2013-10-25 17:02:00,17:16:00,17:08:00,M1.3,S08E67(1882),0,0
16,gev_20131025_1905,2013-10-25 19:05:00,19:24:00,19:21:00,M2.3,S08E67(1882),0,0
17,gev_20131025_2054,2013-10-25 20:54:00,20:58:00,20:58:00,M1.9,S08E64(1882),0,0
26,gev_20131026_0559,2013-10-26 05:59:00,06:20:00,06:06:00,M2.3,S08E59(1882),0,0
29,gev_20131026_0917,2013-10-26 09:17:00,09:48:00,09:37:00,M1.5,S10E58(1882),0,0
30,gev_20131026_1048,2013-10-26 10:48:00,11:34:00,11:17:00,M1.8,S06E59(1882),0,0
38,gev_20131026_1922,2013-10-26 19:22:00,19:31:00,19:27:00,M3.1,S12E87(1884),0,0
39,gev_20131026_1924,2013-10-26 19:24:00,19:30:00,19:27:00,M3.1,S12E87(1884),0,0
40,gev_20131026_1949,2013-10-26 19:49:00,19:58:00,19:53:00,M1.0,S08E51(1882),0,0
3,gev_20131023_2333,2013-10-23 23:33:00,23:47:00,23:43:00,M1.4,N07W06(1875),0,0
4,gev_20131023_2358,2013-10-23 23:58:00,00:16:00,00:08:00,M3.1,N06W08(1875),0,0
5,gev_20131024_0021,2013-10-24 00:21:00,00:35:00,00:30:00,M9.3,S09E10(1877),0,0
12,gev_20131024_0959,2013-10-24 09:59:00,10:17:00,10:09:00,M2.5,N05W14(1875),0,0
13,gev_20131024_1030,2013-10-24 10:30:00,10:37:00,10:33:00,M3.5,N06W12(1875),0,0
22,gev_20131025_0248,2013-10-25 02:48:00,03:12:00,03:02:00,M2.9,S07E76(1882),0,0
25,gev_20131025_0753,2013-10-25 07:53:00,08:01:00,08:01:00,X1.7,S08E73(1882),0,0
26,gev_20131025_0943,2013-10-25 09:43:00,10:25:00,10:11:00,M1.0,S08E73(1882),0,0
30,gev_20131025_1451,2013-10-25 14:51:00,15:12:00,15:03:00,X2.1,S06E69(1882),0,0
31,gev_20131025_1702,2013-10-25 17:02:00,17:16:00,17:09:00,M1.3,S08E67(1882),0,0
32,gev_20131025_1905,2013-10-25 19:05:00,19:24:00,19:21:00,M2.3,S08E67(1882),0,0
33,gev_20131025_2054,2013-10-25 20:54:00,20:58:00,20:58:00,M1.9,S08E64(1882),0,0
42,gev_20131026_0559,2013-10-26 05:59:00,06:20:00,06:06:00,M2.3,S08E59(1882),0,0
45,gev_20131026_0917,2013-10-26 09:17:00,09:48:00,09:37:00,M1.5,S10E58(1882),0,0
9,gev_20131022_1449,2013-10-22 14:49:00,15:28:00,15:20:00,M1.0,N05E08(1875),0,0
11,gev_20131022_2115,2013-10-22 21:15:00,21:22:00,21:20:00,M4.2,N04W00(1875),0,0
19,gev_20131023_2041,2013-10-23 20:41:00,20:59:00,20:53:00,M2.7,N05W06(1875),0,0
22,gev_20131023_2333,2013-10-23 23:33:00,23:47:00,23:43:00,M1.4,N07W06(1875),0,0
23,gev_20131023_2358,2013-10-23 23:58:00,00:16:00,00:08:00,M3.1,N06W08(1875),0,0
24,gev_20131024_0021,2013-10-24 00:21:00,00:35:00,00:30:00,M9.3,S09E10(1877),0,0
31,gev_20131024_0959,2013-10-24 09:59:00,10:17:00,10:09:00,M2.5,N05W14(1875),0,0
32,gev_20131024_1030,2013-10-24 10:30:00,10:37:00,10:33:00,M3.5,N06W12(1875),0,0
41,gev_20131025_0248,2013-10-25 02:48:00,03:12:00,03:02:00,M2.9,S07E76(1882),0,0
44,gev_20131025_0753,2013-10-25 07:53:00,08:01:00,08:01:00,X1.7,S08E73(1882),0,0
45,gev_20131025_0943,2013-10-25 09:43:00,10:25:00,10:11:00,M1.0,S08E73(1882),0,0
12,gev_20131022_0014,2013-10-22 00:14:00,00:28:00,00:21:00,M1.0,N06E16(1875),0,0
22,gev_20131022_1449,2013-10-22 14:49:00,15:28:00,15:20:00,M1.0,N05E08(1875),0,0
24,gev_20131022_2115,2013-10-22 21:15:00,21:22:00,21:20:00,M4.2,N04W00(1875),0,0
32,gev_20131023_2041,2013-10-23 20:41:00,20:59:00,20:53:00,M2.7,N05W06(1875),0,0
35,gev_20131023_2333,2013-10-23 23:33:00,23:47:00,23:43:00,M1.4,N07W06(1875),0,0
36,gev_20131023_2358,2013-10-23 23:58:00,00:16:00,00:08:00,M3.1,N06W08(1875),0,0
37,gev_20131024_0021,2013-10-24 00:21:00,00:35:00,00:30:00,M9.3,S09E10(1877),0,0
44,gev_20131024_0959,2013-10-24 09:59:00,10:17:00,10:09:00,M2.5,N05W14(1875),0,0
45,gev_20131024_1030,2013-10-24 10:30:00,10:37:00,10:33:00,M3.5,N06W12(1875),0,0
